ext1,ext2,ext3,ext4,ext5,ext6,ext7,ext8,ext9,ext10,est1,est2,est3,est4,est5,est6,est7,est8,est9,est10,agr1,agr2,agr3,agr4,agr5,agr6,agr7,agr8,agr9,agr10,csn1,csn2,csn3,csn4,csn5,csn6,csn7,csn8,csn9,csn10,opn1,opn2,opn3,opn4,opn5,opn6,opn7,opn8,opn9,opn10,degree_category,happiness_level,gender,birth_date,birth_location_country_clean,age,age_group,openness_score,conscientiousness_score,extraversion_score,agreeableness_score,neuroticism_score,zodiac_sign,zodiac_group
3.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,5.0,1.0,2.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,STEM,3,M,1993-03-16,Argentina,30,31-45,32.0,24.0,28.0,42.0,21.0,Piscis,Agua
3.0,5.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,1.0,5.0,3.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,Arts,3,F,1985-04-20,Argentina,38,31-45,48.0,42.0,36.0,23.0,30.0,Tauro,Tierra
3.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,5.0,Arts,3,F,1983-12-26,Argentina,40,31-45,41.0,22.0,29.0,43.0,32.0,Capricornio,Tierra
3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,3.0,5.0,3.0,Education,4,F,1981-12-04,Argentina,42,31-45,35.0,36.0,32.0,43.0,29.0,Sagitario,Fuego
3.0,5.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,2.0,1.0,2.0,3.0,5.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,3.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,Arts,2,F,1989-05-10,Argentina,34,31-45,45.0,34.0,34.0,40.0,34.0,Tauro,Tierra
2.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,STEM,3,M,1998-10-15,Argentina,25,18-30,36.0,40.0,26.0,36.0,26.0,Libra,Aire
2.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,3.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,Business,3,M,1987-04-28,Uruguay,36,31-45,39.0,34.0,31.0,40.0,27.0,Tauro,Tierra
3.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,3.0,2.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,STEM,3,M,1991-05-20,Argentina,32,31-45,45.0,24.0,37.0,45.0,30.0,Tauro,Tierra
3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,Business,4,M,1990-12-20,Argentina,33,31-45,42.0,40.0,31.0,37.0,22.0,Sagitario,Fuego
1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,STEM,3,M,1996-05-06,Argentina,27,18-30,31.0,18.0,15.0,35.0,24.0,Tauro,Tierra
3.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,5.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,2.0,Social Sciences,4,M,1982-11-15,Argentina,41,31-45,37.0,38.0,22.0,37.0,29.0,Escorpio,Agua
2.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,5.0,4.0,2.0,5.0,4.0,3.0,1.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,3.0,3.0,2.0,5.0,5.0,3.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,STEM,4,M,1997-03-06,Argentina,26,18-30,36.0,23.0,24.0,45.0,30.0,Piscis,Agua
3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,STEM,3,M,1976-08-27,Argentina,47,46-59,31.0,37.0,27.0,27.0,33.0,Virgo,Tierra
3.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,Health Sciences,3,M,1998-04-26,Argentina,25,18-30,41.0,27.0,39.0,38.0,35.0,Tauro,Tierra
3.0,3.0,5.0,3.0,4.0,5.0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,Social Sciences,2,M,1977-10-06,Argentina,46,46-59,40.0,24.0,32.0,31.0,46.0,Libra,Aire
3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,5.0,3.0,Social Sciences,2,M,1981-11-22,Argentina,42,31-45,30.0,20.0,19.0,25.0,41.0,Sagitario,Fuego
4.0,3.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,2.0,4.0,1.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,Business,4,M,1978-01-13,Argentina,45,46-59,43.0,27.0,23.0,37.0,23.0,Capricornio,Tierra
2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,5.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,STEM,4,F,1978-12-23,Uruguay,45,46-59,38.0,49.0,18.0,30.0,23.0,Capricornio,Tierra
1.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,STEM,4,M,1995-06-21,Argentina,28,18-30,44.0,35.0,27.0,45.0,25.0,Cáncer,Agua
2.0,5.0,3.0,4.0,4.0,5.0,2.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,1.0,2.0,2.0,2.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,Arts,3,F,1996-07-12,Argentina,27,18-30,44.0,38.0,36.0,46.0,31.0,Cáncer,Agua
3.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,1.0,3.0,3.0,4.0,4.0,3.0,5.0,2.0,4.0,4.0,3.0,5.0,3.0,STEM,2,M,1989-03-12,Argentina,34,31-45,37.0,28.0,25.0,32.0,28.0,Piscis,Agua
4.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,2.0,5.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,3.0,Social Sciences,2,M,1984-11-27,Argentina,39,31-45,44.0,25.0,23.0,27.0,43.0,Sagitario,Fuego
1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0,2.0,4.0,3.0,5.0,3.0,Business,3,M,1984-03-02,Argentina,39,31-45,36.0,45.0,18.0,43.0,45.0,Piscis,Agua
3.0,5.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,Social Sciences,4,M,1984-04-09,Uruguay,39,31-45,41.0,46.0,35.0,43.0,19.0,Aries,Fuego
3.0,4.0,2.0,4.0,3.0,5.0,3.0,1.0,2.0,3.0,2.0,1.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,3.0,Social Sciences,3,M,1964-03-08,Argentina,59,46-59,45.0,33.0,30.0,41.0,30.0,Piscis,Agua
1.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,4.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,STEM,3,M,1988-03-08,Argentina,35,31-45,40.0,40.0,20.0,46.0,23.0,Piscis,Agua
2.0,3.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,5.0,1.0,5.0,1.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,1.0,5.0,4.0,3.0,4.0,4.0,2.0,5.0,4.0,Arts,4,F,1993-02-02,Argentina,30,31-45,35.0,26.0,23.0,41.0,38.0,Acuario,Aire
1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,Humanities,3,F,1993-04-29,Argentina,30,31-45,38.0,33.0,16.0,41.0,42.0,Tauro,Tierra
4.0,5.0,4.0,4.0,5.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,Education,3,F,1977-02-14,Argentina,46,46-59,33.0,24.0,36.0,34.0,32.0,Acuario,Aire
1.0,2.0,2.0,3.0,3.0,5.0,2.0,3.0,1.0,2.0,5.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,5.0,1.0,3.0,1.0,3.0,3.0,1.0,5.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,STEM,4,M,1987-02-28,Argentina,36,31-45,43.0,25.0,24.0,31.0,40.0,Piscis,Agua
5.0,5.0,2.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,1.0,1.0,4.0,4.0,1.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,4.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,,2,M,1989-04-28,Argentina,34,31-45,49.0,39.0,40.0,49.0,30.0,Tauro,Tierra
3.0,5.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,4.0,2.0,Social Sciences,3,M,1982-04-01,Argentina,41,31-45,41.0,37.0,37.0,37.0,35.0,Aries,Fuego
4.0,4.0,3.0,4.0,1.0,2.0,4.0,2.0,5.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,Social Sciences,3,M,1978-02-23,Argentina,45,46-59,14.0,35.0,32.0,14.0,23.0,Piscis,Agua
1.0,3.0,4.0,2.0,5.0,2.0,5.0,3.0,4.0,2.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,5.0,1.0,5.0,4.0,2.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,Health Sciences,4,M,2023-10-26,Argentina,0,0-18,14.0,24.0,31.0,36.0,22.0,Escorpio,Agua
3.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,Humanities,4,M,1994-06-18,Argentina,29,18-30,38.0,39.0,32.0,42.0,28.0,Géminis,Aire
3.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,Business,4,M,1990-06-17,Argentina,33,31-45,43.0,36.0,33.0,48.0,15.0,Géminis,Aire
3.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,1.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,Arts,3,M,2001-11-30,Argentina,22,18-30,47.0,26.0,39.0,42.0,18.0,Sagitario,Fuego
3.0,5.0,2.0,2.0,3.0,5.0,3.0,1.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,3.0,3.0,4.0,2.0,5.0,5.0,2.0,4.0,5.0,3.0,5.0,4.0,STEM,3,F,1997-04-05,Argentina,26,18-30,39.0,40.0,31.0,40.0,39.0,Aries,Fuego
1.0,1.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,4.0,1.0,1.0,1.0,Social Sciences,2,M,1964-10-01,Argentina,59,46-59,24.0,16.0,17.0,41.0,50.0,Libra,Aire
2.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,2.0,1.0,4.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,2.0,4.0,3.0,5.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,Education,4,F,1956-04-29,Argentina,67,60+,41.0,39.0,24.0,46.0,24.0,Tauro,Tierra
5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,3.0,5.0,3.0,5.0,3.0,1.0,5.0,5.0,Social Sciences,4,F,1987-07-01,Argentina,36,31-45,34.0,44.0,38.0,48.0,43.0,Cáncer,Agua
2.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,4.0,5.0,3.0,1.0,5.0,5.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,,5,M,1996-10-22,Argentina,27,18-30,32.0,27.0,29.0,30.0,36.0,Libra,Aire
3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,4.0,3.0,1.0,3.0,3.0,2.0,5.0,3.0,3.0,1.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,Arts,3,F,1994-04-30,Argentina,29,18-30,40.0,29.0,33.0,41.0,38.0,Tauro,Tierra
3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,3.0,2.0,4.0,3.0,Social Sciences,4,M,1987-10-17,Argentina,36,31-45,32.0,33.0,30.0,44.0,29.0,Libra,Aire
1.0,3.0,2.0,1.0,3.0,4.0,5.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,5.0,2.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,3.0,Social Sciences,3,F,1985-08-30,Argentina,38,31-45,40.0,35.0,24.0,46.0,39.0,Virgo,Tierra
1.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,5.0,2.0,2.0,1.0,3.0,5.0,4.0,5.0,2.0,5.0,4.0,3.0,4.0,3.0,STEM,2,M,1997-06-07,Argentina,26,18-30,38.0,31.0,21.0,42.0,31.0,Géminis,Aire
3.0,3.0,2.0,2.0,2.0,3.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,5.0,2.0,5.0,4.0,4.0,2.0,4.0,2.0,5.0,2.0,1.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,5.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,Social Sciences,1,M,1983-09-11,Argentina,40,31-45,38.0,36.0,27.0,38.0,42.0,Virgo,Tierra
2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,1.0,4.0,1.0,2.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,5.0,2.0,4.0,4.0,5.0,4.0,1.0,5.0,5.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,2.0,STEM,2,M,1996-12-25,Argentina,27,18-30,41.0,37.0,14.0,31.0,27.0,Capricornio,Tierra
2.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,Business,3,M,1987-12-01,Argentina,36,31-45,39.0,26.0,28.0,29.0,33.0,Sagitario,Fuego
2.0,5.0,3.0,3.0,5.0,5.0,4.0,1.0,3.0,3.0,5.0,4.0,5.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,1.0,3.0,5.0,2.0,,3,F,1986-04-26,Argentina,37,31-45,34.0,44.0,34.0,46.0,29.0,Tauro,Tierra
3.0,2.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,Social Sciences,3,M,1989-02-13,Argentina,34,31-45,45.0,36.0,25.0,38.0,35.0,Acuario,Aire
3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,5.0,1.0,4.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,1.0,5.0,3.0,STEM,1,M,1980-01-26,Argentina,43,31-45,41.0,37.0,23.0,47.0,22.0,Acuario,Aire
3.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,2.0,4.0,5.0,2.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,Business,4,M,1982-03-20,Argentina,41,31-45,39.0,38.0,40.0,40.0,28.0,Piscis,Agua
